3,-1,1,-9,-4,-3,-3,0,-1,-4,5,-14,74,-6,3,1
-3,-7,-9,-56,-12,-9,-5,-6,0,4,8,-2,2,1,0,-1
1,4,18,20,-3,-8,-4,-1,0,-2,3,-3,7,6,1,-1
-1,0,3,0,-1,-1,-1,0,-2,-2,0,37,30,-20,-4,-3
-5,-21,-48,-58,-8,9,-5,-2,-1,-5,-15,33,-3,-2,-3,-4
1,3,3,30,-3,5,0,0,1,2,-7,-20,-24,-5,-1,-1
0,-1,2,-13,11,3,0,0,-1,-5,1,3,-7,-5,-2,-5
-4,-2,-6,-20,-15,-5,-4,-4,0,5,8,-56,46,-5,-1,-1
0,-3,1,-5,-3,-6,-3,-4,2,6,7,61,-10,-9,-2,-3
1,-3,-6,-9,10,8,0,-3,-3,0,-4,-17,-11,-7,-1,-3
0,2,10,5,0,1,-1,-2,-4,2,2,24,27,9,-1,-3
2,0,4,16,41,-2,3,0,-2,2,3,7,4,-3,-2,-2
-1,-5,-4,-13,45,4,-1,1,-4,2,-4,-17,-8,-5,-1,-1
-3,-11,-16,76,-19,-7,0,1,-1,0,2,13,14,2,-3,-4
2,1,-1,-23,0,2,1,1,-3,0,-2,-33,-39,3,2,-4
1,1,-12,-5,4,1,-1,0,7,5,13,60,24,4,4,2
-5,-13,-9,-17,-1,-9,-4,-3,1,-6,-1,-7,23,11,-3,0
-1,-3,-7,-1,0,-2,-3,0,-1,5,8,-14,-17,-2,1,0
-3,-1,4,-6,1,-1,0,-3,-4,-4,13,6,-13,-3,-4,-3
1,-1,3,34,0,-6,1,1,0,6,8,14,9,9,1,0
-4,3,3,-32,-22,2,-3,-4,-2,0,-1,-4,-17,-5,-2,0
-3,-1,-6,66,9,-2,-3,-4,-1,1,-2,4,-13,-7,0,-1
0,-5,-4,-10,-8,0,-1,-2,4,1,1,5,-23,6,-2,5
1,4,4,13,13,4,-1,1,-4,-1,1,11,-19,-3,2,0
-1,2,4,-22,-17,2,1,-1,0,4,-6,3,23,-5,1,0
-4,-5,-6,35,8,-6,-1,1,-1,-6,-13,-24,-106,-4,-3,2
-1,-2,-5,-7,-9,-7,0,-1,-1,-4,-12,-9,0,-18,-3,-4
-2,0,3,10,-1,-1,-1,1,1,1,-8,-62,-11,0,-1,-1
0,0,-2,-18,-8,-1,1,-4,-2,-5,-4,24,19,0,-3,-3
3,3,-2,5,5,-1,0,5,-4,0,14,2,11,-3,-1,2
-2,-2,-6,-29,-34,-21,-5,-3,1,-2,-2,14,-1,-6,-1,-3
0,-4,-1,22,10,2,0,-3,-1,-1,-4,0,-3,-4,-5,-2
-1,1,0,-4,11,4,3,2,-2,1,3,8,27,7,-3,-3
-2,-5,-2,5,6,0,0,-2,0,-4,-16,-4,-11,-5,-1,0
-2,-5,-16,11,-6,1,0,-3,2,0,9,4,-73,-7,1,0
1,2,4,-23,-25,-4,-1,2,-3,-2,-3,7,-2,-3,-6,-1
1,2,6,19,1,-13,-3,-1,-3,3,4,-3,4,8,-1,1
-3,-2,1,-13,-64,-3,-5,-3,-1,7,22,29,12,6,4,1
-2,-2,0,23,2,-2,0,0,-1,-6,-20,-18,-33,-12,-6,-6
-3,-1,0,6,2,-2,-2,-2,14,9,3,-31,17,33,13,11
-3,-2,-6,19,36,-13,-11,-4,-1,0,-4,-40,-5,-12,-3,-1
-3,2,3,1,-128,-13,2,2,-4,-1,3,26,-19,-10,-5,0
0,-2,-5,0,2,-5,1,-2,0,-9,-5,8,5,0,-2,-1
2,1,1,6,2,3,1,0,2,0,1,-14,-12,0,-3,1
0,0,0,0,-3,0,-1,0,1,-1,-1,-2,7,0,-2,-2
-2,-1,-1,-5,6,-1,-2,-2,1,0,-2,-9,11,3,-4,0
-3,-3,8,-4,16,6,-1,0,0,-4,-3,-3,4,0,-1,3
-4,1,9,-6,11,-5,-2,-3,-6,-8,-33,77,-19,-11,-8,-5
-6,-1,-9,-3,10,1,-1,-2,10,8,23,64,7,21,8,6
4,5,2,-1,10,5,-2,-1,1,4,-1,-53,-128,-18,-4,-1
-2,-3,3,2,-2,-2,-4,-2,2,-3,-18,-28,-73,-16,-1,1
2,0,1,5,4,2,3,-4,-3,-3,-3,12,2,-3,-1,-1
0,-1,-1,4,-9,2,3,1,-4,1,1,-12,-3,-5,-2,0
-3,-2,-3,3,16,-1,0,2,-1,-5,-9,-19,-2,4,1,-2
-2,-3,-7,-33,11,2,0,-1,3,2,-1,1,0,2,2,-1
4,3,9,55,27,10,2,1,-2,-3,1,-17,-5,7,0,-2
-2,-1,-3,-20,-4,-8,1,3,0,-2,-9,-5,-73,-2,0,-2
1,2,-7,-37,2,3,1,0,0,1,12,13,3,-14,-4,-6
-2,-4,-13,7,21,8,-2,1,0,-3,5,24,-5,-3,1,0
-2,-3,-6,-10,-53,5,-1,-3,-2,-2,-3,-5,-7,-5,-2,-2
0,6,12,1,-13,-7,-1,3,-6,1,2,7,4,-3,-2,-3
2,-3,-15,2,3,5,0,-3,-3,-8,-17,-70,34,12,1,-1
1,1,2,-7,-7,4,1,1,4,8,29,25,-13,-16,-7,-1
-3,0,5,85,17,7,0,4,-1,1,5,10,46,10,1,0
-6,0,-9,-30,-2,-6,-4,-4,1,0,2,-5,9,-11,-3,-1
-1,2,2,-2,10,2,-1,-2,3,-1,1,-10,-14,-4,2,4
2,12,26,-42,20,17,1,3,-4,-5,-3,-75,-16,-5,-3,2
-7,-14,-37,-58,3,-8,-1,-3,4,1,2,-4,-24,1,-4,1
4,3,4,62,24,11,-2,3,2,2,2,-26,3,-1,-2,0
3,3,15,8,24,9,1,1,-2,-4,5,49,25,5,2,-2
-1,-4,0,34,-6,-4,-2,-2,-1,-1,1,5,3,0,-2,-2
-1,0,0,-1,-2,0,0,-1,0,0,4,16,-48,-9,-2,0
-1,-3,-4,2,14,2,-1,0,-4,-4,-5,-29,20,-15,-4,-3
-1,0,-3,-9,-23,12,2,-1,0,0,2,6,1,-3,-2,1
-1,-3,-3,45,9,10,-7,-2,0,1,0,1,-5,-1,-1,-3
2,-2,2,0,-4,0,0,-1,6,2,6,-1,-63,0,-1,1
-1,0,2,-3,26,1,-2,-3,0,0,-2,-4,-13,-8,-1,1
2,-2,1,-6,-5,-9,-4,-2,-2,-4,-10,-6,-19,2,-2,-2
0,-1,-4,-5,-2,-3,-2,0,-3,-4,-2,-48,-5,-5,1,-1
0,1,-1,11,3,-3,-1,-2,-1,1,-6,-20,-3,-2,-1,-1
-1,6,17,-43,7,5,0,1,-4,-5,-5,-17,24,-2,-1,-3
-3,-6,-5,25,-31,0,1,2,-2,-5,4,24,3,4,1,-1
0,1,2,6,10,6,0,-3,2,0,-3,-10,8,1,1,2
-4,-3,-8,6,-3,3,-3,-3,-2,-2,13,-7,-9,-5,-6,-6
-1,3,18,1,-63,-22,0,1,-3,-6,-27,-1,5,-9,0,-2
-3,-3,6,-63,40,11,-4,-1,-1,3,-1,-14,-47,-13,-2,-5
1,4,16,34,43,10,0,1,2,3,10,23,-7,1,3,0
-1,0,-6,-18,-87,-5,0,2,-2,-3,-24,28,17,-1,2,2
-2,-2,4,-4,94,0,0,-2,0,0,2,-6,-5,3,3,0
1,3,-4,-3,5,5,0,-2,-2,1,-2,11,-1,-1,-1,0
1,1,2,18,10,-4,-2,0,3,0,-3,-29,7,4,0,0
2,-1,2,-19,-5,-2,-2,-4,-3,1,7,18,8,1,-3,-1
4,4,1,-51,5,8,2,2,2,-1,6,-4,23,-7,-4,0
0,6,9,66,37,-2,0,2,-2,-5,-10,-27,-16,3,1,1
3,8,4,-3,27,-1,4,4,-1,-2,-1,-6,-2,-1,-3,-2
-1,-1,4,20,-37,-7,-1,-3,0,-1,-6,-13,-10,-5,-2,-1
0,2,0,-15,1,2,0,-2,-2,-8,1,-9,-1,6,-5,-3
-3,0,9,16,10,0,-4,-3,-2,-2,-3,26,-7,-9,0,-2
-2,7,8,1,3,-3,-1,2,-2,2,5,-12,76,15,1,0
0,-4,-2,-10,-3,-3,-1,-2,-1,-2,-12,-7,2,0,-2,-1
-1,-1,3,-58,-11,-4,-5,-1,0,-5,-11,15,58,6,0,1
-4,-4,1,58,10,-7,-2,1,-3,0,1,-81,-18,-4,0,0
-5,-8,-5,-4,47,1,-1,-2,-6,-6,-10,96,14,-7,-4,-3
-3,1,-6,-1,-7,3,-2,-2,2,-4,1,2,-1,-1,0,-2
-5,-3,-10,-4,-31,-21,-5,-4,0,0,2,-5,29,0,-1,-1
1,1,16,31,13,3,6,-1,1,0,4,5,10,4,2,-1
0,1,4,0,18,6,0,-4,-1,-2,-4,-8,-42,-4,-3,-1
3,2,-3,-12,-22,-6,-1,1,2,3,0,-9,-21,-10,-2,3
3,6,7,-14,-19,-12,-3,2,0,0,3,-7,10,-5,2,-4
-1,-5,-5,-1,-54,-9,-2,-4,-4,-2,0,-26,62,1,0,-1
-1,1,0,-4,5,-4,0,-2,-2,-2,-2,78,25,7,0,1
-1,-4,-3,0,-10,1,-4,-3,-4,1,-9,-3,9,0,0,0
-1,1,-4,-25,-27,-14,-3,1,-4,2,-1,-54,-3,0,1,-1
-4,-1,0,-3,21,3,-2,-3,-4,2,4,50,11,-1,-1,-4
-2,1,0,7,26,7,0,4,-1,-1,2,-15,-19,1,-1,2
-1,-2,1,16,-13,-10,-5,0,-1,-1,-5,0,-8,1,-1,0
5,2,-1,-12,-33,4,0,-2,-4,-2,2,0,-1,1,0,0
-2,-2,-7,4,-88,7,-1,-5,-1,-2,-1,5,11,0,-1,0
-2,-2,8,21,10,-2,-1,-1,1,-3,-1,2,-6,1,-1,0
1,1,1,17,11,6,-1,3,1,1,9,10,-5,6,-3,1
1,-1,0,6,0,3,-1,1,0,-3,-5,-8,-46,-17,2,1
1,-3,-1,49,-3,-7,-3,-4,0,-2,-2,-12,10,4,-1,0
-1,-3,-2,-2,44,-11,-2,1,1,0,-1,-5,16,7,-2,1
2,0,0,0,4,-4,-1,-3,0,-2,-5,5,-10,-7,-2,0
-1,3,0,7,11,3,0,0,-2,-4,-1,0,22,12,-2,-4
-2,-2,7,-9,-2,-4,-4,-1,3,-1,3,-3,8,-1,-1,0
-4,-7,-14,-50,-15,-5,-3,-1,-1,2,-1,4,5,6,2,2
-1,-3,-2,-2,14,5,-1,-1,1,-5,-26,-31,3,1,-1,0
1,-1,-6,-2,0,-3,0,0,0,1,4,89,9,0,0,0
0,5,1,-8,-8,-6,3,-2,-1,-1,6,-9,-3,2,0,-1
-2,2,5,-5,-29,-2,0,-3,-3,1,1,-3,4,5,2,0
-1,-2,0,-3,1,4,-3,-1,-4,-6,-7,33,49,16,-1,-2
0,1,1,0,-6,-2,-3,-1,-5,-3,2,8,39,5,0,-6
-4,-3,3,5,26,6,1,-4,7,12,26,58,-11,0,3,1
-1,-1,-3,-14,2,1,-2,0,-5,-15,-36,-20,8,2,0,0
-4,-2,-5,-10,3,-4,-1,0,-2,-5,-23,-87,-101,-33,-3,-1
-3,-4,-4,-4,0,-1,-1,-2,5,6,13,71,0,2,-1,1
-1,1,0,-2,1,-1,-1,2,0,2,5,6,-19,-8,-1,-2
0,4,14,15,3,1,-1,-1,0,-6,-7,-11,0,1,-1,-2
0,0,4,-4,2,3,-2,3,-6,0,-2,-1,12,0,1,-2
-3,-3,4,4,2,2,-1,-3,-2,3,19,18,7,8,-1,-3
-1,1,4,8,4,-2,0,-2,3,3,-8,-49,-128,-37,-2,2
-1,1,7,-2,17,2,1,-1,-3,-6,-15,8,-22,3,-6,-3
-1,1,-5,-3,7,9,0,3,4,2,-2,-51,-2,-2,0,-3
-1,2,6,-10,-6,-6,0,3,-2,-2,8,72,72,6,-3,-3
-1,1,9,0,-2,0,-4,1,1,-2,14,-16,-14,-17,-3,-1
1,0,-7,38,-9,1,0,-5,-7,-29,-84,26,14,4,-2,-3
-2,3,0,-26,-2,-2,1,1,0,2,9,0,3,-1,-3,2
2,2,1,32,11,3,0,-4,-3,-3,0,-6,-47,-14,-1,-2
-2,-6,-5,-5,-3,2,-1,0,-4,-5,-5,14,-1,0,-3,3
-1,-1,-1,-39,-24,0,0,-1,2,0,5,-43,-19,-2,-2,1
-4,-7,-5,37,30,11,-1,3,-1,-1,-5,-12,2,2,0,-1
6,1,3,-56,-38,-17,0,0,-2,0,1,0,53,16,-2,-2
-3,-2,2,-117,-31,5,-3,-3,-1,2,-3,-10,-67,-23,-4,0
1,1,4,-3,-5,-6,-3,0,-2,0,0,0,8,-4,0,-5
-3,-2,-5,-1,-4,-3,-7,0,4,-10,-17,117,42,15,4,4
-1,0,-1,-7,-9,-4,-4,1,0,3,3,-13,-12,-1,2,1
-3,0,1,11,28,9,1,-3,-1,1,1,-21,-9,-5,-1,-1
-2,-3,-3,-1,-9,-6,-1,-1,-1,1,1,-13,-24,-8,0,-1
-5,-1,2,-3,30,7,0,-2,1,-4,4,-13,-6,2,-2,0
0,4,4,-10,72,-5,1,2,-1,-2,2,-3,2,0,-1,0
2,1,-9,74,12,3,3,2,-2,-1,-2,0,6,7,2,3
-4,-9,-27,61,-15,-17,-6,-5,-1,2,1,0,8,3,-3,0
9,4,3,51,8,8,6,6,1,0,2,-20,-7,-3,-3,0
4,-1,4,19,15,2,2,1,-3,-10,-7,0,9,6,0,-2
-3,-3,-12,-41,-35,0,-2,0,-1,0,-1,-5,-4,-3,-1,-2
-3,-3,1,-2,29,5,-2,0,0,2,7,0,0,-3,1,-3
-1,-12,-21,-48,-50,5,1,-1,-1,-2,-8,-24,-8,-1,-1,-4
0,5,1,13,16,-2,-2,3,-3,0,8,18,2,-4,0,-2
-1,-11,-14,-11,-25,-8,-1,0,-1,-7,-23,-3,0,2,-2,-2
-1,1,2,-3,1,-6,-1,-4,0,1,1,0,3,-1,1,0
3,7,38,4,-3,5,-1,1,-3,3,14,18,11,7,0,2
-3,-23,-122,-80,-31,-18,-6,-1,1,1,4,-3,3,3,-1,-1
1,-7,5,99,63,6,0,-1,1,0,-4,-3,-1,2,0,0
0,-1,0,-1,1,-3,3,-3,-1,3,0,1,0,-1,-1,-2
-5,-5,-1,-1,0,0,-1,-2,0,-5,-18,-10,-30,-10,1,0
1,2,1,7,101,8,-6,-1,6,10,30,1,2,4,-3,-1
0,4,0,45,-32,-22,-2,-1,-2,2,10,-6,1,-1,-1,-2
-2,-4,0,-1,5,-3,-2,-3,-1,1,1,-2,-1,-4,-1,-3
-3,1,-1,0,0,-1,0,1,0,5,6,-52,-68,-5,0,-1
0,1,2,-2,-1,-3,-4,-2,-1,-8,-15,28,14,4,3,1
-1,2,15,1,-21,9,3,-2,-1,-2,3,-2,9,5,4,-2
-3,1,1,-6,-30,0,1,-2,-1,4,-2,-2,6,-3,-1,1
1,2,2,-4,-2,1,-1,-3,3,1,-9,-9,-54,-23,0,2
-1,-1,-1,-2,-1,-6,-3,-1,-1,-11,-4,12,2,5,1,-1
-1,-1,-5,-4,0,-4,-2,5,5,5,8,10,-24,-5,-1,-3
-3,1,3,-2,2,-1,0,0,1,3,9,5,5,3,-3,0
-2,1,4,3,4,-2,-3,-1,1,0,8,1,0,2,-1,-2
0,-1,1,2,3,-2,2,0,-4,-9,-9,-8,-16,1,0,0
0,0,0,6,4,-1,-3,0,3,-9,-12,13,-31,-1,2,2
1,2,6,-1,5,-3,1,-2,0,3,-3,-35,-25,-2,-3,-2
0,0,2,2,5,4,0,1,-6,-4,7,-120,-63,-20,-2,-4
0,1,1,-2,3,-5,-3,0,0,-3,-20,127,36,10,1,-3
-1,-1,0,3,-4,-5,2,-1,1,1,5,10,-45,-11,-5,-3
2,-2,-3,-14,-2,3,1,0,4,-1,4,-46,-9,-2,-1,0
-5,1,-2,-7,-3,-3,-1,-4,0,-2,-9,2,42,12,3,1
3,0,-4,-4,-2,-1,-2,0,-1,3,-1,-17,52,-8,-1,2
-3,0,-2,-1,-2,-4,-3,-2,3,3,8,-10,-32,-13,-5,-4
0,-1,2,-16,-6,-8,1,1,-4,-2,0,62,22,4,1,-2
-1,0,3,31,20,15,-1,1,-3,-4,-5,-3,-1,-3,-1,-4
1,-3,-1,-5,9,5,2,-1,1,0,4,6,-4,-3,-2,0
-2,0,0,-5,1,1,1,1,1,-2,-4,-24,25,5,-3,-6
-3,6,8,14,30,7,-5,1,2,4,9,19,-13,-3,2,2
-4,-27,-39,-106,-51,-14,-5,-1,0,0,-2,-2,2,-4,0,-1
3,5,1,31,42,6,7,2,-1,0,1,-3,-1,0,1,-1
9,14,32,63,25,15,7,7,-2,-5,-9,-19,-2,-1,0,-1
-4,-4,0,-5,-10,-9,-4,0,3,11,26,41,3,-3,0,2
0,3,-2,3,33,8,4,0,1,1,5,-15,2,-1,-1,0
-2,2,4,3,0,-9,-2,-1,-3,-2,0,-17,-3,-5,-1,0
6,9,31,0,-66,-17,-1,4,-3,-3,-4,-13,-4,-1,-2,1
1,-1,8,0,3,0,1,0,-1,-1,0,-7,2,0,-3,-1
0,0,3,0,5,1,-1,2,-6,-20,-61,29,7,-17,-6,-3
1,-1,-3,3,2,-4,-3,0,1,-1,-6,-17,-15,2,2,4
-2,-1,-1,-5,-1,-1,-2,-3,3,4,9,26,9,13,3,0
1,2,2,-8,1,5,-2,-1,-7,2,11,7,4,0,-1,-2
-2,-4,-8,-13,-4,0,1,2,-5,-2,-5,-6,12,9,3,-2
-2,-1,-2,-5,1,-3,-1,0,-1,-5,-17,30,-58,-15,-2,-2
1,1,-3,-1,4,3,0,-1,1,1,6,4,-37,-12,0,2
-2,-2,2,-6,6,5,-1,1,-1,1,5,7,81,3,3,0
3,0,1,6,2,0,2,0,2,3,3,-3,-4,-16,-3,2
-3,-4,0,0,2,4,-4,-2,-3,-6,-8,-4,-3,-12,-5,-3
0,-4,-4,-10,9,3,2,0,-3,-4,-6,-51,-39,3,1,1
0,2,4,-29,-4,4,0,-1,-2,-4,0,32,19,2,-3,-3
-1,1,1,4,3,2,-2,3,-1,3,11,-14,-16,-5,-3,-3
0,0,1,50,76,27,0,-1,-5,-16,-50,3,0,1,-5,-1
0,0,3,-68,-18,-5,0,-4,-1,-4,-7,-55,-35,-6,-3,-1
-1,-4,0,2,4,-3,-1,-1,3,-2,-1,8,-2,0,3,0
-1,-5,-5,2,-5,1,-3,-1,-1,0,-5,1,-36,5,2,1
3,3,5,22,6,-1,4,0,-3,-4,-3,-10,1,-8,1,-2
-2,-1,-5,-12,2,0,0,-1,1,1,0,-4,4,7,0,0
0,-3,1,-62,11,6,4,0,-1,-4,-3,3,8,5,-2,0
1,4,1,84,26,7,0,1,0,1,1,-13,0,-6,-1,-2
1,-1,4,-8,1,-1,-2,0,1,-3,-4,0,-25,4,-2,1
2,-1,1,-32,-25,-3,-3,1,-3,-2,-1,5,10,-2,-2,-3
1,1,4,-3,-3,15,3,-2,-3,-5,-7,-31,-44,-5,-1,-2
-2,4,2,1,-25,-15,-4,0,0,-5,0,17,8,2,-3,1
-2,-5,4,-13,-20,-5,-3,-1,-2,-5,-8,46,29,1,-6,-1
2,-5,-22,0,-5,10,2,2,-3,2,-3,-39,5,5,0,-1
1,-1,3,-85,-2,-6,-2,-2,3,1,7,44,-13,3,3,-2
2,-1,0,127,32,1,-2,-1,-2,1,2,3,-4,-3,-3,-1
1,-1,1,15,2,5,0,0,-2,-1,3,-8,2,-2,-6,-3
-1,-3,-1,-20,-5,-7,0,0,-1,1,7,37,23,7,3,3
1,6,1,9,-2,4,-1,0,-4,-3,1,-8,-5,-1,0,2
0,4,5,14,12,-3,1,0,2,-2,-3,-19,-8,-2,0,-3
0,-4,-7,-3,-11,-1,-4,0,0,-2,-4,-25,-2,-2,-6,-2
-1,1,2,4,18,13,3,0,1,4,0,0,18,-4,-1,1
-2,-2,-16,-31,-29,-5,-4,-3,-3,-8,2,-2,-11,0,0,1
1,0,10,27,12,12,4,2,-2,-7,-23,-5,0,-2,-2,-4
2,-1,-3,-3,44,9,1,0,0,-2,-5,-5,-3,-9,-3,0
0,0,2,-21,-50,-6,1,-3,-5,2,3,18,-5,-1,-1,-1
0,-5,-3,-9,0,1,-4,-2,2,-1,9,-4,-2,3,0,-2
-1,0,-1,11,8,-4,5,-1,-1,-6,-7,-26,-14,0,-2,-1
-1,-5,-2,11,52,8,2,-2,0,-7,-21,-42,-14,-2,-2,-2
0,-1,1,-18,-19,-10,-1,-4,0,4,4,42,-33,4,-1,-1
-5,-1,-3,4,11,3,-4,-3,-6,-5,-7,-24,8,-2,-1,-2
-1,0,4,31,-7,-2,1,-1,5,6,9,20,14,8,1,0
1,-3,-3,6,6,4,1,0,-4,-4,0,25,3,-3,-3,-2
-3,-4,3,21,5,3,-3,-1,0,-3,-6,-22,-5,1,-2,3
-2,1,13,5,9,-10,-5,-1,1,1,-3,12,-2,2,3,3
2,0,-10,0,-9,6,0,3,1,0,-3,-8,-3,-8,-1,2
4,4,0,-34,-4,-1,-4,0,-4,-2,1,-7,-3,3,2,1
-5,-2,0,2,-38,-13,1,-3,2,0,-3,-5,-9,5,2,-1
-1,0,1,65,79,4,-1,0,-2,2,-3,-4,-15,-11,1,-1
1,0,3,-60,-22,-21,-3,0,2,-1,0,0,-6,5,2,0
1,-2,-8,-28,5,1,-2,0,-1,-5,-6,-4,5,-8,-5,-3
-3,0,-4,-3,-6,-1,0,2,-1,6,12,-55,7,3,-1,-2
-4,-2,-5,41,5,-6,-1,-5,-1,-1,3,12,13,9,4,0
0,-5,-7,21,25,0,-1,1,-1,3,1,16,15,3,4,1
0,0,-11,-3,-13,0,-1,1,-2,-2,-2,22,-7,-1,-5,1
-1,1,0,-37,-5,-6,-3,-3,-1,0,4,27,18,4,3,1
0,7,19,27,-22,-6,1,2,-2,1,-3,-76,-66,-10,-2,2
-1,-2,4,3,9,-4,1,0,-1,0,-2,18,-4,0,-1,0
-1,-2,-1,-29,-24,-15,0,-5,-4,-19,-10,4,27,11,-1,-3
0,0,1,-78,-7,1,0,-2,1,8,18,-1,46,-4,-1,0
3,3,4,-8,-25,-7,2,0,-5,-12,-33,-46,-19,-5,-3,-3
0,-1,0,-8,0,0,1,-3,-1,3,8,78,39,4,-3,3
-3,3,-2,-6,-13,2,0,-3,-2,-8,-11,-36,-4,-1,-1,-2
0,-4,-4,-22,-12,-1,-1,1,-2,-2,-5,-8,-33,-6,-2,-1
1,0,-4,-19,-1,0,-3,-1,-3,-2,-7,30,-46,-3,-1,-1
0,-1,1,7,16,8,0,-3,-1,-2,3,4,12,0,-3,0
0,0,0,-12,-6,-6,-3,-1,-3,-1,-3,-10,3,5,-2,-4
0,1,3,16,-36,-6,3,-1,0,2,14,7,26,5,0,2
-1,-4,-10,-2,-6,-7,-1,-4,-4,-7,-5,-8,-49,-15,-8,-2
0,7,16,-32,23,8,1,2,-1,-2,-2,-1,-5,-5,1,-1
2,5,16,27,13,-6,-2,3,-3,1,-6,-28,-5,-2,-1,-1
-2,-9,-44,-47,-76,-15,-5,-4,-1,-5,4,-105,-20,-7,-2,-2
-4,-1,4,-4,0,-5,-4,-2,-2,-2,3,127,47,10,0,1
0,0,1,13,111,15,-2,0,1,3,2,3,9,1,-2,2
0,-5,1,-26,-99,3,1,-1,-3,0,2,-29,-5,-2,-3,-3
-3,-2,-10,-17,-31,-15,-3,-3,-1,3,7,70,16,3,2,0
-2,-2,-2,-2,1,0,1,1,-3,-1,3,-9,-3,3,1,1
-1,-2,1,-2,-5,-1,-1,0,-1,2,1,7,21,0,0,-2
-5,-4,-8,-28,-13,-5,-3,-3,-4,-1,-2,3,7,2,-2,-1
-2,-4,-3,127,11,-4,-3,-3,-3,-4,-1,-4,-1,-3,1,0
-4,1,1,-2,6,-2,-3,-2,-1,0,-3,0,0,1,-1,0
-4,0,1,0,9,0,0,0,3,5,8,-32,15,16,1,3
0,0,-3,-1,1,2,-2,0,-3,-1,-6,-23,-62,-24,-4,-1
0,2,-3,-2,1,1,1,-2,-3,-5,-11,-10,-3,-5,-2,-3
-4,-2,1,-11,1,5,0,-2,-1,-1,4,-47,10,3,0,-3
-2,2,8,2,6,-1,-1,-3,-4,-1,-8,2,13,0,-2,2
-1,3,3,1,4,2,-2,-4,-2,-1,17,89,122,-7,1,0
-3,2,4,4,0,-2,0,-3,0,6,23,-44,-78,-19,-5,-1
1,-4,-6,-90,-53,7,-6,0,-1,-10,-16,-13,14,12,0,-1
-1,-8,-3,-23,-34,-12,1,-1,-4,1,0,3,-2,-5,-3,-2
1,8,16,45,16,9,1,2,-2,-3,-1,1,1,-1,-1,-1
-2,-2,0,-4,4,1,0,-3,-2,-2,-5,10,1,2,-4,-2
2,2,1,1,-2,-4,-3,-3,-2,0,-1,18,20,-4,2,-3
-3,-4,-3,-4,9,0,-2,-2,0,2,-2,-7,3,2,0,-1
-2,-2,-2,12,38,4,1,-1,2,-2,2,-4,1,-3,1,-3
2,3,10,-21,-20,0,1,0,0,-2,-2,-4,-1,-6,0,1
-3,-2,-4,-3,1,-3,1,0,-3,-2,-3,-3,-2,3,1,1
-4,1,1,-8,-6,-2,0,-4,6,2,4,47,-15,2,4,4
-2,0,2,3,3,1,-1,1,0,3,-1,-7,13,9,3,5
-1,3,8,16,6,5,-2,-2,1,-1,1,16,10,6,-3,-2
-2,-1,0,-11,5,1,-1,1,0,-2,0,0,1,-1,-4,1
-3,-3,-4,-2,13,5,-1,2,-1,2,-11,-14,79,-12,0,-1
-3,-4,-2,-8,-1,-3,1,-3,1,-12,-8,64,-128,-21,-4,-2
-2,0,1,-14,1,-6,1,-2,3,5,16,15,19,5,0,1
-2,-4,-3,-63,6,-10,-1,-4,-5,-4,1,0,-12,-1,-1,-1
3,9,18,101,12,11,0,-1,1,0,-2,5,1,-2,0,-3
-4,-4,1,-28,5,12,0,-3,-4,-6,-17,-3,-36,-13,-5,1
-6,-1,-5,-11,1,-5,1,1,0,1,3,-6,-28,-4,1,0
-2,2,10,1,9,-6,-2,2,0,-3,-10,-38,9,1,0,-2
0,0,4,-3,-5,7,0,-2,-1,-3,0,-9,0,-4,-2,-2
-2,0,-12,-53,-19,0,-3,-4,0,-1,-3,-1,1,-3,-4,-1
1,3,8,22,76,3,2,-3,-2,-2,-6,-4,21,7,4,0
0,-1,2,-7,28,7,6,3,3,0,-3,-1,28,-5,-6,-2
1,-3,-13,-30,-13,-5,0,-3,6,-3,6,17,-42,-9,1,1
1,-1,-5,-8,-2,0,-1,0,2,-1,-8,-75,-13,0,1,2
2,2,-2,11,8,3,4,-1,-2,0,5,8,-12,-2,-4,0
-2,-7,-34,-91,-46,-3,-5,-1,3,2,8,22,14,6,1,1
-2,-2,1,127,-11,-11,-2,-1,0,0,-1,2,1,-2,0,-1
-7,-15,-14,-73,-23,-1,-1,-4,-3,1,-1,2,2,2,1,0
10,18,36,114,53,16,10,10,-3,-1,-4,-4,2,3,-1,1
1,-4,-2,-1,1,3,3,-2,4,2,15,37,76,5,-1,0
3,0,-3,-3,-1,1,-1,0,-1,4,3,-11,-3,-2,0,1
-3,-1,-2,-5,0,-1,1,2,1,2,0,-9,1,-1,-2,-1
-2,-3,-3,-1,-3,-6,1,-2,0,2,0,-10,-1,-3,-4,-2
-4,-10,-3,18,-49,-28,-6,-3,-1,1,-1,-7,-4,-3,2,-3
5,-1,-2,-8,8,12,4,3,1,0,-3,-1,0,0,-2,2
-3,0,-1,-7,8,4,0,-2,-3,-6,-5,-3,2,-1,1,-1
1,0,1,1,3,-4,0,-1,3,4,11,3,-21,-10,-4,0
2,0,6,0,3,0,-1,0,1,3,-4,-3,18,-3,-2,3
0,5,17,-5,59,28,1,-1,-3,-1,1,-1,3,0,0,-4
1,-7,-46,5,-67,-26,-1,2,0,2,-2,0,3,4,-2,0
3,0,-4,-12,-56,2,-1,1,-4,1,0,-1,0,-3,-1,0
0,-1,2,-14,-3,-1,-4,-1,-1,0,-1,-3,-5,-5,-3,-3
